9.88846,136.725,195
10.004,136.986,195
9.265,137.822,195
10.627,137.781,195
10.2501,138.662,195
9.96017,138.936,195
10.0932,139.077,195
10.3243,139.199,195
10.7472,138.9,195
10.6304,138.732,195
9.48427,139.668,195
10.7107,139.686,195
10.391,139.168,195
10.7296,139.436,195
9.39646,139.182,195
9.77814,140.275,195
10.2569,140.238,195
10.5546,140.84,195
9.67978,140.381,195
10.3743,141.003,195
9.57346,140.617,195
9.4157,139.79,195
9.56105,141.591,195
10.6485,141.351,195
10.5119,140.535,195
9.36936,140.685,195
10.0164,141.558,195
9.93445,141.481,195
9.64179,140.304,195
10.1455,140.888,195
10.0903,141.758,195
9.97801,140.437,195
9.03496,141.267,195
10.8191,141.422,195
9.79157,141.188,195
10.4205,141.232,195
10.257,142.1,195
9.94191,141.121,195
9.98652,141.954,195
10.4318,141.377,195
10.3679,141.579,195
10.2204,141.432,195
9.81449,142.557,195
9.78707,141.8,195
9.63013,141.359,195
10.4619,142.538,195
9.11635,141.986,195
10.5084,141.349,195
9.71752,141.793,195
10.1921,141.939,195
10.3791,142.008,195
10.2056,141.828,195
10.347,141.48,195
9.5163,141.862,195
9.87802,141.64,195
10.1673,142.256,195
10.1603,142.667,195
9.47161,142.936,195
10.3687,142.907,195
10.5735,142.571,195
9.68401,141.847,195
10.6528,142.795,195
10.591,142.292,195
10.2078,142.334,195
10.3822,142.779,195
10.7822,142.488,195
10.5204,143.734,195
10.072,143.245,195
9.35986,142.744,195
10.9228,142.69,195
10.724,143.616,195
10.582,143.875,195
9.36594,143.674,195
10.2772,142.802,195
10.4472,143.153,195
9.60137,142.879,195
9.47708,143.962,195
10.9814,143.57,195
9.97614,143.595,195
9.78135,143.057,195
10.408,144.097,195
10.1816,143.312,195
10.1529,142.432,195
10.2937,144.001,195
10.2848,143.626,195
9.45462,143.623,195
10.7355,143.245,195
9.85042,143.457,195
9.29472,143.472,195
9.54777,143.669,195
10.1153,143.036,195
10.3862,143.459,195
9.72015,143.62,195
9.5835,143.192,195
10.2223,143.349,195
9.16043,143.428,195
9.63327,144.648,195
9.29313,144.205,195
9.24655,144.048,195
10.5031,143.97,195
10.1169,143.889,195
10.2894,144.972,195
9.6906,143.239,195
9.82208,143.791,195
10.7357,143.935,195
9.54086,143.812,195
10.2126,143.609,195
9.79721,144.194,195
9.78864,144.009,195
9.62637,143.494,195
9.75042,143.395,195
9.39633,143.901,195
10.087,143.429,195
10.5172,144.401,195
10.1921,143.598,195
9.26851,144.538,195
10.7869,144.52,195
9.80871,144.697,195
9.40067,144.714,195
9.84988,144.228,195
10.6362,144.212,195
9.81563,143.852,195
9.64835,144.257,195
10.2405,144.268,195
10.0675,145.411,195
9.16283,144.454,195
10.8562,144.487,195
9.14597,145.048,195
9.29203,143.957,195
10.0718,145.396,195
9.30659,144.248,195
10.2924,145.272,195
9.72008,144.2,195
9.53613,144.314,195
9.98977,144.796,195
10.2445,145.658,195
9.90112,144.619,195
10.3351,144.448,195
9.74297,144.792,195
9.71407,144.804,195
9.86559,145.36,195
10.1308,145.386,195
10.2669,144.935,195
10.4823,145.027,195
10.5922,145.177,195
10.0008,145.283,195
10.5534,144.571,195
9.96737,145.431,195
10.2283,145.417,195
10.2233,145.901,195
9.14976,144.895,195
9.06044,145.607,195
10.0665,146.117,195
9.86236,144.803,195
10.0502,145.751,195
9.39342,144.783,195
10.7183,145.07,195
10.4534,144.958,195
9.98566,145.479,195
10.706,145.868,195
9.15346,144.839,195
10.8778,145.435,195
10.7822,145.471,195
9.76977,146.122,195
10.4198,145.097,195
10.7142,146.054,195
9.16968,145.806,195
9.76241,146.131,195
10.4817,145.04,195
9.66103,145.284,195
9.9537,145.179,195
9.16067,145.512,195
10.3864,145.39,195
9.90808,145.038,195
10.1842,146.425,195
9.80568,146.348,195
9.6158,145.286,195
9.64192,145.914,195
10.6841,145.141,195
9.97103,144.744,195
10.1323,145.087,195
10.7351,145.669,195
9.36565,145.821,195
9.53956,146.584,195
9.60685,145.51,195
10.1981,146.311,195
10.8549,145.49,195
9.43772,146.194,195
10.0456,145.899,195
9.74029,144.974,195
9.60674,146.213,195
10.4671,145.237,195
10.8313,146.454,195
10.8097,145.774,195
10.0561,146.518,195
10.7699,145.361,195
9.62004,146.333,195
10.2951,146.368,195
10.3368,146.411,195
10.5358,145.854,195
10.1004,146.529,195
10.2115,145.954,195
9.44307,145.403,195
10.2425,145.963,195
9.63284,146.111,195
10.3532,146.535,195
10.2261,146.396,195
9.47649,146.84,195
9.60102,145.991,195
10.1007,146.002,195
10.0235,146.556,195
10.0253,145.627,195
9.87936,146.64,195
10.2486,145.487,195
9.22458,146.858,195
10.4168,145.683,195
10.462,146.81,195
9.70139,145.892,195
9.76328,146.009,195
9.9698,145.446,195
10.0259,146.681,195
9.54287,146.93,195
10.6464,146.46,195
9.93898,146.111,195
10.5361,145.632,195
9.2654,145.937,195
10.4139,146.67,195
10.5793,147.139,195
10.274,147.348,195
9.54304,146.883,195
10.6223,146.224,195
9.59038,147.156,195
10.143,145.599,195
9.60811,146.301,195
10.3435,146.658,195
9.80661,146.038,195
10.6006,146.842,195
9.82068,145.932,195
10.1603,147.276,195
9.87783,146.004,195
10.8407,146.52,195
9.56078,146.185,195
9.97029,145.789,195
10.3248,147.049,195
9.50458,147.04,195
10.9017,146.333,195
9.26868,146.929,195
10.0706,146.063,195
10.0213,146.7,195
10.8937,147.042,195
9.82718,147.328,195
10.224,146.225,195
9.77959,147.564,195
9.32069,147.469,195
10.5614,146.881,195
9.47873,147.101,195
9.96894,146.177,195
10.003,147.382,195
10.3323,147.904,195
9.55495,146.605,195
9.89239,147.013,195
10.2106,146.287,195
10.3508,147.824,195
10.7789,146.909,195
9.6609,146.583,195
9.5908,146.196,195
10.9662,146.764,195
10.3201,146.201,195
9.00674,147.043,195
10.2119,146.78,195
9.61285,146.424,195
9.17727,147.538,195
10.0075,147.723,195
9.78101,148.026,195
10.8215,147.584,195
10.3527,146.356,195
9.63436,147.02,195
10.5066,146.744,195
10.4946,147.156,195
9.44155,146.46,195
9.97339,147.208,195
10.6596,147.623,195
10.2446,146.772,195
10.463,146.657,195
10.3927,147.948,195
9.21361,147.268,195
10.7185,146.974,195
10.4814,146.509,195
10.6587,147.935,195
10.3884,147.343,195
10.5482,147.235,195
10.5615,148.106,195
9.13888,147.315,195
9.95576,148.115,195
10.7304,147.425,195
9.89947,146.518,195
9.5771,146.543,195
9.43393,147.352,195
10.3321,147.182,195
9.87616,148.007,195
9.42603,146.799,195
9.44352,146.79,195
9.654,147.178,195
10.0797,147.844,195
9.12324,147.798,195
10.0424,147.16,195
10.3694,148.236,195
10.602,146.83,195
10.9341,147.559,195
9.43391,147.633,195
9.53836,147.174,195
10.0485,147.795,195
10.5424,148.347,195
9.15875,148.12,195
9.29546,147.328,195
9.35013,147.847,195
10.3962,147.821,195
9.6603,146.966,195
9.75791,147.146,195
10.1437,146.72,195
9.35134,147.889,195
10.3705,148.089,195
10.1546,148.569,195
9.16792,147.639,195
9.86971,148.694,195
9.85093,147.728,195
9.87528,147.848,195
9.73645,148.711,195
9.90355,148.088,195
10.6163,148.061,195
9.58811,146.911,195
10.5064,148.359,195
10.3771,148.479,195
10.4122,147.941,195
9.40509,147.162,195
10.5718,147.439,195
9.1927,147.516,195
9.40606,147.183,195
10.2524,148.118,195
10.1745,147.663,195
10.0185,148.108,195
10.262,148.417,195
9.23368,147.262,195
10.145,147.877,195
9.74725,148.898,195
10.8053,147.614,195
9.81152,148.935,195
9.47091,147.916,195
10.176,148.326,195
