10.5137,137.759,195
9.99266,138.493,195
10.2714,139.091,195
9.05808,139.248,195
10.1249,140.084,195
10.123,138.666,195
9.35801,139.457,195
10.3299,140.036,195
10.5825,139.893,195
9.657,140.103,195
10.2234,140.947,195
9.82814,140.861,195
10.4404,141.792,195
9.88603,141.104,195
9.83624,140.742,195
9.48967,141.881,195
10.1624,141.789,195
10.8315,141.536,195
10.3097,140.755,195
10.8012,140.957,195
10.6941,141.667,195
9.92192,142.585,195
10.4181,141.817,195
9.80257,141.551,195
10.6261,142.852,195
10.4594,143.004,195
9.8787,142.192,195
10.467,142.596,195
9.87799,142.607,195
9.94812,142.008,195
10.152,143.358,195
9.7548,142.807,195
10.1003,142.636,195
10.0503,142.977,195
9.5294,142.854,195
10.6053,142.567,195
9.71611,142.652,195
9.53385,143.193,195
9.24051,142.566,195
9.62162,143.163,195
9.64731,142.956,195
9.96419,143.216,195
10.141,143.041,195
9.13598,143.761,195
9.79928,143.949,195
10.4491,143.626,195
9.35581,143.444,195
10.6262,144,195
9.6828,143.02,195
9.71906,143.551,195
9.9853,143.506,195
9.98439,142.963,195
10.8284,144.138,195
10.5262,144.167,195
10.6,143.345,195
9.70348,143.734,195
10.1732,144.455,195
10.7837,144.042,195
9.87885,144.64,195
10.6068,143.991,195
9.14883,144.658,195
9.44054,144.572,195
10.2701,145.203,195
10.5962,144.305,195
9.67601,144.109,195
10.0478,144.485,195
9.70136,145.277,195
9.71489,143.872,195
9.74135,143.808,195
9.58877,143.803,195
9.98118,144.976,195
9.52411,144.728,195
9.50348,144.967,195
10.6213,144.921,195
10.658,144.744,195
10.1154,144.296,195
9.51097,145.475,195
9.95669,145.27,195
10.2649,145.087,195
9.47236,145.504,195
10.8784,145.01,195
10.628,145.845,195
9.5916,144.357,195
9.56775,144.663,195
10.8435,145.195,195
10.1374,144.439,195
9.47182,145.209,195
9.15086,144.888,195
10.0124,145.221,195
9.34343,145.192,195
10.1873,146.183,195
9.6503,145.021,195
10.398,144.405,195
10.2672,145.676,195
10.2567,145.523,195
10.1711,145.039,195
10.1085,145.416,195
10.6218,145.197,195
9.99529,145.865,195
9.50269,145.013,195
9.72155,145.346,195
9.83886,145.964,195
10.1974,145.13,195
10.4325,146.018,195
9.5784,145.449,195
9.78971,144.755,195
10.0062,145.901,195
10.2826,146.266,195
9.92333,145.652,195
9.66458,145.784,195
10.8987,145.921,195
9.45908,145.411,195
9.39845,146.626,195
9.67609,146.726,195
9.54122,145.273,195
9.79759,146.436,195
10.4906,146.526,195
10.4252,146.468,195
10.2734,146.325,195
10.8515,145.738,195
10.5376,146.39,195
9.92084,145.471,195
9.50342,146.976,195
9.88105,145.352,195
10.712,145.779,195
9.69911,145.706,195
10.4329,146.371,195
10.8502,146.847,195
9.77625,145.535,195
10.4906,146.411,195
9.45315,147.131,195
9.49548,146.227,195
9.25795,145.771,195
9.23257,146.501,195
9.60484,146.615,195
10.6447,146.772,195
10.5958,147.265,195
9.82119,146.266,195
10.723,146.098,195
10.2016,146.846,195
10.4139,146.322,195
10.0649,145.863,195
9.31175,146.005,195
10.1833,146.712,195
10.1433,147.062,195
9.80518,146.47,195
10.2575,146.768,195
10.7771,146.753,195
10.4095,145.946,195
10.3034,146.58,195
10.1856,147.398,195
10.6141,146.312,195
10.9065,146.445,195
9.92865,147.039,195
9.90579,147.623,195
9.04324,146.982,195
9.50465,146.403,195
10.4409,146.426,195
9.67116,146.123,195
9.4494,147.081,195
10.7743,146.474,195
9.79751,146.69,195
10.3747,146.375,195
10.1253,147.002,195
10.0556,147.909,195
9.67311,146.597,195
10.0091,147.535,195
9.49579,146.553,195
10.4059,147.544,195
9.87608,147.155,195
9.38989,147.906,195
9.47316,146.692,195
10.1059,146.935,195
9.01018,147.066,195
9.71202,147.932,195
9.61474,147.902,195
10.8699,146.741,195
9.30606,146.92,195
9.93986,146.759,195
9.52629,148.166,195
9.74256,147.426,195
9.6555,147.052,195
10.3063,147.448,195
9.17112,147.141,195
