10.66,100.982,195
10.9445,101.693,195
10.4588,101.326,195
10.6937,101.417,195
10.4875,102.591,195
9.59799,102.046,195
9.39309,102.836,195
9.45856,103.725,195
9.83093,102.761,195
9.93571,102.587,195
10.5212,102.925,195
9.60969,102.75,195
9.47872,104.116,195
9.49784,103.599,195
9.73906,102.927,195
9.52739,103.581,195
10.5607,103.205,195
10.7682,103.733,195
10.2787,104.597,195
9.22726,104.587,195
9.56306,103.685,195
9.99308,103.285,195
10.6062,104.471,195
9.66661,104.498,195
10.2487,104.196,195
9.63636,104.937,195
10.1836,104.385,195
10.4101,104.776,195
10.2337,104.973,195
9.83009,103.976,195
10.1115,104.868,195
9.62706,104.176,195
9.35461,104.419,195
9.54778,104.764,195
9.2578,104.517,195
10.0182,104.818,195
9.23929,104.462,195
10.5838,105.036,195
9.75244,105.427,195
9.7391,105.937,195
10.7519,105.536,195
9.56876,105.049,195
9.30215,105.476,195
9.7137,105.333,195
9.57188,105.412,195
9.24725,105.599,195
10.5681,105.692,195
10.558,104.898,195
10.2254,104.484,195
9.88683,105.693,195
10.3549,105.741,195
9.8602,105.325,195
10.2638,105.219,195
9.76262,105.141,195
9.71415,106.161,195
9.48134,105.396,195
9.73784,106.269,195
10.7785,105.618,195
9.55878,106.23,195
9.94737,104.853,195
10.4831,105.321,195
10.7752,105.904,195
9.10573,105.525,195
10.6269,106.599,195
10.0552,105.259,195
10.8499,105.418,195
10.4029,106.422,195
9.86709,105.864,195
9.53191,105.466,195
10.7429,106.437,195
9.81493,105.376,195
10.1669,105.692,195
10.4317,105.373,195
9.93561,105.526,195
9.76207,105.19,195
9.69753,106.791,195
9.78482,106.806,195
9.76206,106.83,195
10.0262,106.59,195
10.3226,105.327,195
10.5186,106.762,195
9.97546,106.855,195
9.56435,106.191,195
10.244,107.162,195
10.0924,107.041,195
10.02,107.057,195
10.118,107.132,195
9.58942,106.981,195
9.5224,105.9,195
9.93274,107.3,195
9.59535,105.931,195
9.65555,106.092,195
9.54531,106.815,195
10.891,106.042,195
9.74926,105.498,195
9.82053,105.489,195
9.8169,106.573,195
10.36,107.002,195
9.70983,105.758,195
9.50997,106.852,195
9.96179,107.437,195
10.0274,105.691,195
10.2768,106.996,195
10.3407,107.496,195
10.8238,106.733,195
10.5605,107.149,195
9.61717,105.879,195
10.8557,106.981,195
10.8047,107.46,195
9.85344,106.294,195
10.2461,106.203,195
10.9002,106.812,195
10.0483,107.043,195
9.3218,107.315,195
9.84059,107.773,195
10.2952,106.152,195
9.5919,106.451,195
10.0793,106.791,195
10.8261,106.933,195
9.14807,107.357,195
10.9039,106.673,195
9.75082,107.071,195
10.7281,106.866,195
10.3224,106.896,195
9.72565,106.376,195
9.36689,107.479,195
10.4271,107.181,195
10.5214,106.42,195
10.4703,107.325,195
10.1232,107.483,195
9.41614,106.625,195
9.75768,108.021,195
10.6616,107.3,195
10.438,106.866,195
10.7973,107.266,195
9.75577,107.596,195
9.94117,106.509,195
9.84688,108.27,195
9.28519,107.2,195
9.37979,107.008,195
10.3457,108.16,195
9.20766,107.843,195
9.9037,106.647,195
10.0992,107.332,195
9.23956,107.796,195
9.10096,107.651,195
10.3401,106.584,195
10.5862,108.017,195
10.7454,106.872,195
10.0737,107.298,195
9.35294,107.148,195
10.622,107.825,195
9.34353,107.662,195
9.61258,106.727,195
10.218,108.18,195
10.5386,106.813,195
9.72502,107.698,195
9.78994,107.151,195
10.4017,107.459,195
9.6594,106.864,195
9.47141,106.898,195
10.4577,107.404,195
10.5943,107.864,195
10.6134,107.292,195
10.6519,107.074,195
9.59567,107.644,195
10.6716,107.054,195
9.31378,107.272,195
10.2003,107.603,195
9.31186,108.013,195
9.5548,108.372,195
10.2726,107.59,195
10.058,108.473,195
10.5925,108.05,195
9.29265,107.672,195
9.92734,106.869,195
10.5542,106.903,195
10.5442,107.852,195
9.60321,108.011,195
10.3937,107.515,195
10.5286,108.193,195
10.8649,108.158,195
10.4419,107.105,195
9.58139,107.914,195
9.5623,107.477,195
9.15512,108.142,195
10.6551,107.594,195
10.7169,107.567,195
9.9295,108.229,195
10.6719,108.322,195
10.1919,106.966,195
9.97485,108.396,195
9.95497,108.434,195
10.5993,107.995,195
9.60818,107.53,195
10.6576,108.084,195
10.0539,107.703,195
9.59095,107.238,195
10.6255,108.323,195
9.31132,107.77,195
10.8302,107.984,195
9.93405,108.595,195
10.8039,108.277,195
9.75578,108.009,195
9.68035,109.028,195
9.97142,107.87,195
9.77649,107.724,195
9.66101,107.811,195
10.0527,107.997,195
10.2165,109.094,195
9.84683,109.095,195
9.24942,108.235,195
9.11993,107.657,195
9.51065,107.582,195
9.90242,108.763,195
10.6382,108.074,195
9.4458,108.555,195
9.31012,107.797,195
10.5099,107.776,195
9.58854,108.356,195
10.1996,109.188,195
9.96355,107.913,195
9.81244,108.95,195
10.5616,108.149,195
9.49115,108.867,195
10.9725,108.425,195
10.567,108.104,195
10.6705,108.447,195
9.9182,108.134,195
9.50299,108.247,195
10.5358,107.843,195
9.49321,107.664,195
10.1121,107.668,195
10.1892,108.123,195
9.75922,108.539,195
10.0519,107.936,195
9.32464,108.188,195
10.3281,108.274,195
9.34466,108.876,195
10.2118,109.425,195
10.3405,108.213,195
9.77843,108.436,195
10.0821,109.375,195
9.54545,108.183,195
10.8029,109.087,195
10.7964,108.895,195
10.1899,108.321,195
10.5706,109.28,195
9.74216,109.359,195
10.1109,108.778,195
9.94668,108.463,195
10.7122,108.242,195
10.473,108.06,195
10.1367,108.779,195
9.82699,108.458,195
9.36931,108.608,195
9.59263,108.184,195
9.19973,108.177,195
10.3844,109.065,195
9.58211,109.415,195
9.99812,108.244,195
10.2816,109.102,195
9.64137,108.323,195
10.0041,108.776,195
10.0206,108.045,195
9.77153,107.964,195
9.2079,108.467,195
10.2279,108.409,195
9.45576,108.848,195
9.93314,108.81,195
10.4363,107.936,195
9.73646,109.309,195
9.41633,109.28,195
9.01818,108.666,195
9.51058,108.878,195
9.03792,108.842,195
9.04279,108.971,195
10.1083,108.65,195
9.72836,108.001,195
9.05624,109.005,195
10.2549,109.19,195
9.18998,109.359,195
9.09754,108.879,195
10.6128,109.32,195
9.19671,109.305,195
10.5506,108.127,195
10.8898,109.068,195
9.01793,109.061,195
9.27581,109.297,195
9.30289,109.094,195
10.1846,109.789,195
10.3655,109.334,195
10.1554,109.031,195
9.99713,108.893,195
10.8542,109.478,195
10.1571,109.014,195
9.01218,108.851,195
10.9219,108.811,195
9.34025,109.578,195
10.3797,108.952,195
10.8941,109.022,195
9.71449,108.111,195
9.99448,109.413,195
10.8492,108.86,195
9.66022,109.343,195
9.10395,109.232,195
9.71699,109.02,195
10.0098,108.553,195
9.99343,109.87,195
